Ticker,Date,Open,High,Low,Close,Adj Close,Volume
BTC,11/1/2019,9193.992188,9505.051758,6617.166992,7569.629883,7569.629883,6.77E+11
BTC,12/1/2019,7571.616211,7743.431641,6540.049316,7193.599121,7193.599121,6.34E+11
BTC,1/1/2020,7194.89209,9553.125977,6914.996094,9350.529297,9350.529297,8.53E+11
BTC,2/1/2020,9346.357422,10457.62695,8492.932617,8599.508789,8599.508789,1.16E+12
BTC,3/1/2020,8599.758789,9167.695313,4106.980957,6438.644531,6438.644531,1.29E+12
BTC,4/1/2020,6437.319336,9440.650391,6202.373535,8658.553711,8658.553711,1.16E+12
BTC,5/1/2020,8672.782227,9996.743164,8374.323242,9461.058594,9461.058594,1.29E+12
BTC,6/1/2020,9463.605469,10199.56543,8975.525391,9137.993164,9137.993164,6.51E+11
BTC,7/1/2020,9145.985352,11415.86426,8977.015625,11323.4668,11323.4668,5.46E+11
BTC,8/1/2020,11322.57031,12359.05664,11012.41504,11680.82031,11680.82031,6.87E+11
BTC,9/1/2020,11679.31641,12067.08106,9916.493164,10787.61816,10787.61816,8.94E+11
BTC,10/1/2020,10785.01074,13184.56641,10440.31152,12931.53906,12931.53906,5.56E+11
BTC,10/24/2020,12896.58789,13145.06641,12896.58789,13105.74414,13105.74414,24799621120
